"map","locus","path_name"
"map04016","TR341-c0_g1_i1","MAPK signaling pathway - plant"
"map04020","TR2255-c0_g1_i1","Calcium signaling pathway"
"map04020","TR13770-c0_g1_i1","Calcium signaling pathway"
"map04020","TR9355-c0_g1_i1","Calcium signaling pathway"
"map04020","TR13217-c0_g1_i1","Calcium signaling pathway"
"map04020","TR13006-c0_g1_i1","Calcium signaling pathway"
"map04020","TR8622-c0_g1_i1","Calcium signaling pathway"
"map04020","TR5607-c0_g1_i1","Calcium signaling pathway"
"map04020","TR341-c0_g1_i1","Calcium signaling pathway"
"map04020","TR6715-c0_g1_i1","Calcium signaling pathway"
"map04020","TR8399-c0_g1_i1","Calcium signaling pathway"
"map04020","TR1193-c0_g1_i1utrorf","Calcium signaling pathway"
"map04020","TR11179-c0_g1_i1","Calcium signaling pathway"
"map04020","TR13752-c0_g1_i1","Calcium signaling pathway"
"map04020","TR4597-c0_g1_i1","Calcium signaling pathway"
"map04020","TR12230-c0_g1_i1","Calcium signaling pathway"
"map04020","TR14437-c0_g1_i1","Calcium signaling pathway"
"map04020","TR11316-c0_g1_i1","Calcium signaling pathway"
"map04020","TR10924-c0_g1_i1","Calcium signaling pathway"
"map04020","TR9640-c0_g1_i1","Calcium signaling pathway"
"map04022","TR10057-c0_g1_i1utrorf","cGMP-PKG signaling pathway"
"map04022","TR8109-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR14416-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR4597-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR1774-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR10663-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR8622-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR12744-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR10624-c0_g1_i1utrorf","cGMP-PKG signaling pathway"
"map04022","TR5607-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR452-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR8399-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR6715-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR7233-c0_g1_i1utrorf","cGMP-PKG signaling pathway"
"map04022","TR3666-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR7889-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR1193-c0_g1_i1utrorf","cGMP-PKG signaling pathway"
"map04022","TR3856-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR14437-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR14470-c0_g1_i1utrorf","cGMP-PKG signaling pathway"
"map04022","TR10786-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR2059-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR9762-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR341-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR12230-c0_g1_i1","cGMP-PKG signaling pathway"
"map04022","TR4457-c0_g1_i1","cGMP-PKG signaling pathway"
"map04024","TR13217-c0_g1_i1","cAMP signaling pathway"
"map04024","TR3666-c0_g1_i1","cAMP signaling pathway"
"map04024","TR452-c0_g1_i1","cAMP signaling pathway"
"map04024","TR7889-c0_g1_i1","cAMP signaling pathway"
"map04024","TR14416-c0_g1_i1","cAMP signaling pathway"
"map04024","TR7233-c0_g1_i1utrorf","cAMP signaling pathway"
"map04024","TR1193-c0_g1_i1utrorf","cAMP signaling pathway"
"map04024","TR9762-c0_g1_i1","cAMP signaling pathway"
"map04024","TR13752-c0_g1_i1","cAMP signaling pathway"
"map04024","TR10663-c0_g1_i1","cAMP signaling pathway"
"map04024","TR702-c0_g1_i1","cAMP signaling pathway"
"map04024","TR14470-c0_g1_i1utrorf","cAMP signaling pathway"
"map04024","TR14437-c0_g1_i1","cAMP signaling pathway"
"map04024","TR3856-c0_g1_i1","cAMP signaling pathway"
"map04024","TR7006-c0_g1_i1","cAMP signaling pathway"
"map04024","TR1774-c0_g1_i1","cAMP signaling pathway"
"map04024","TR341-c0_g1_i1","cAMP signaling pathway"
"map04024","TR9640-c0_g1_i1","cAMP signaling pathway"
"map04024","TR12744-c0_g1_i1","cAMP signaling pathway"
"map04024","TR12733-c0_g1_i1","cAMP signaling pathway"
"map04024","TR5705-c0_g1_i1","cAMP signaling pathway"
"map04024","TR2059-c0_g1_i1","cAMP signaling pathway"
"map04024","TR13944-c0_g1_i1","cAMP signaling pathway"
"map04024","TR8109-c0_g1_i1","cAMP signaling pathway"
"map04024","TR4457-c0_g1_i1","cAMP signaling pathway"
"map04024","TR10057-c0_g1_i1utrorf","cAMP signaling pathway"
"map04024","TR11171-c0_g1_i1","cAMP signaling pathway"
"map04024","TR10624-c0_g1_i1utrorf","cAMP signaling pathway"
"map04024","TR10786-c0_g1_i1","cAMP signaling pathway"
"map04024","TR9355-c0_g1_i1","cAMP signaling pathway"
"map04062","TR11158-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR9762-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR5235-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR10786-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR10663-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR1774-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR4457-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR9640-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR10293-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR11171-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR2059-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR6952-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR10057-c0_g1_i1utrorf","Chemokine signaling pathway"
"map04062","TR13280-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR7889-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR12744-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR9355-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR13752-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR8109-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR3666-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR13944-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR14470-c0_g1_i1utrorf","Chemokine signaling pathway"
"map04062","TR452-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR7006-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR1200-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR9108-c0_g1_i1","Chemokine signaling pathway"
"map04062","TR7233-c0_g1_i1utrorf","Chemokine signaling pathway"
"map04062","TR13217-c0_g1_i1","Chemokine signaling pathway"
"map04064","TR10708-c0_g1_i1","NF-kappa B signaling pathway"
"map04064","TR6233-c0_g1_i1","NF-kappa B signaling pathway"
"map04064","TR13736-c0_g1_i1","NF-kappa B signaling pathway"
"map04064","TR3112-c0_g1_i1","NF-kappa B signaling pathway"
"map04064","TR542-c0_g1_i1","NF-kappa B signaling pathway"
"map04064","TR2838-c0_g1_i1","NF-kappa B signaling pathway"
"map04066","TR7187-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR8109-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR11348-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR15172-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR8339-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR13770-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR7233-c0_g1_i1utrorf","HIF-1 signaling pathway"
"map04066","TR13839-c0_g1_i1utrorf","HIF-1 signaling pathway"
"map04066","TR10947-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR10057-c0_g1_i1utrorf","HIF-1 signaling pathway"
"map04066","TR452-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR2059-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR65-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR10663-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR13423-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR14131-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR7809-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR5865-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR5562-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR11093-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR4081-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR6933-c0_g1_i1","HIF-1 signaling pathway"
"map04066","TR3653-c0_g1_i1","HIF-1 signaling pathway"
"map04068","TR4763-c0_g1_i1","FoxO signaling pathway"
"map04068","TR5075-c1_g1_i1","FoxO signaling pathway"
"map04068","TR6233-c0_g1_i1","FoxO signaling pathway"
"map04068","TR13884-c0_g1_i1","FoxO signaling pathway"
"map04068","TR9834-c0_g1_i1","FoxO signaling pathway"
"map04068","TR9108-c0_g1_i1","FoxO signaling pathway"
"map04068","TR321-c0_g1_i1","FoxO signaling pathway"
"map04068","TR10663-c0_g1_i1","FoxO signaling pathway"
"map04068","TR452-c0_g1_i1","FoxO signaling pathway"
"map04068","TR8109-c0_g1_i1","FoxO signaling pathway"
"map04068","TR2059-c0_g1_i1","FoxO signaling pathway"
"map04068","TR2593-c0_g1_i1","FoxO signaling pathway"
"map04068","TR10057-c0_g1_i1utrorf","FoxO signaling pathway"
"map04068","TR1699-c0_g1_i1","FoxO signaling pathway"
"map04068","TR3112-c0_g1_i1","FoxO signaling pathway"
"map04068","TR9770-c0_g1_i1utrorf","FoxO signaling pathway"
"map04068","TR3376-c0_g1_i1","FoxO signaling pathway"
"map04068","TR10757-c0_g1_i1","FoxO signaling pathway"
"map04068","TR13255-c0_g1_i1utrorf","FoxO signaling pathway"
"map04068","TR6682-c0_g1_i1utrorf","FoxO signaling pathway"
"map04068","TR12524-c0_g1_i1","FoxO signaling pathway"
"map04068","TR5172-c0_g1_i1","FoxO signaling pathway"
"map04068","TR9770-c0_g1_i1","FoxO signaling pathway"
"map04068","TR1200-c0_g1_i1","FoxO signaling pathway"
"map04068","TR7233-c0_g1_i1utrorf","FoxO signaling pathway"
"map04068","TR7877-c0_g1_i1","FoxO signaling pathway"
"map04068","TR10293-c0_g1_i1","FoxO signaling pathway"
"map04068","TR6952-c0_g1_i1","FoxO signaling pathway"
"map04070","TR10099-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR15263-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR1021-c0_g1_i1utrorf","Phosphatidylinositol signaling system"
"map04070","TR7408-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR9270-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR12192-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR7172-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR2255-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR3603-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR13853-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR341-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR12932-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR3004-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR11179-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR13006-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR3875-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR13699-c0_g1_i1utrorf","Phosphatidylinositol signaling system"
"map04070","TR4992-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR9270-c1_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR8379-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR7408-c1_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR14437-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR11398-c1_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR3376-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR13770-c0_g1_i1","Phosphatidylinositol signaling system"
"map04070","TR1193-c0_g1_i1utrorf","Phosphatidylinositol signaling system"
"map04070","TR14690-c0_g1_i1","Phosphatidylinositol signaling system"
"map04071","TR13944-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR7984-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR8280-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR10786-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR10057-c0_g1_i1utrorf","Sphingolipid signaling pathway"
"map04071","TR14470-c0_g1_i1utrorf","Sphingolipid signaling pathway"
"map04071","TR6932-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR2059-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR3666-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR1699-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR10663-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR13435-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR2862-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR702-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR15202-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR6958-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR14800-c0_g1_i1utrorf","Sphingolipid signaling pathway"
"map04071","TR7385-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR3376-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR5172-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR9108-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR1774-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR5705-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR9082-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR9762-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR6631-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR13770-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR8109-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR11316-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR12386-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR7889-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR12449-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR12744-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR452-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR11346-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR5894-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR9744-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR4457-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR313-c0_g1_i1","Sphingolipid signaling pathway"
"map04071","TR7233-c0_g1_i1utrorf","Sphingolipid signaling pathway"
"map04072","TR10057-c0_g1_i1utrorf","Phospholipase D signaling pathway"
"map04072","TR11398-c1_g1_i1","Phospholipase D signaling pathway"
"map04072","TR10947-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR8339-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR11530-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR8109-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR2059-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR1200-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR559-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR7809-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR702-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR10663-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR11316-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR10293-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR14470-c0_g1_i1utrorf","Phospholipase D signaling pathway"
"map04072","TR11348-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR13770-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR6952-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR7233-c0_g1_i1utrorf","Phospholipase D signaling pathway"
"map04072","TR6924-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR452-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR9108-c0_g1_i1","Phospholipase D signaling pathway"
"map04072","TR5705-c0_g1_i1","Phospholipase D signaling pathway"
"map04075","TR14245-c0_g1_i1","Plant hormone signal transduction"
"map04110","TR10824-c0_g1_i1","Cell cycle"
"map04110","TR7472-c0_g1_i1","Cell cycle"
"map04110","TR2713-c0_g1_i1","Cell cycle"
"map04110","TR7745-c0_g1_i1","Cell cycle"
"map04110","TR5333-c0_g1_i1","Cell cycle"
"map04110","TR3112-c0_g1_i1","Cell cycle"
"map04110","TR4699-c0_g1_i1","Cell cycle"
"map04110","TR14789-c0_g1_i1","Cell cycle"
"map04110","TR11380-c0_g1_i1","Cell cycle"
"map04110","TR8917-c0_g1_i1","Cell cycle"
"map04110","TR8482-c0_g1_i1utrorf","Cell cycle"
"map04110","TR10092-c0_g1_i1","Cell cycle"
"map04110","TR6295-c0_g1_i1","Cell cycle"
"map04110","TR621-c0_g1_i1","Cell cycle"
"map04110","TR9770-c0_g1_i1","Cell cycle"
"map04110","TR9614-c0_g1_i1","Cell cycle"
"map04110","TR9770-c0_g1_i1utrorf","Cell cycle"
"map04110","TR13825-c0_g1_i1","Cell cycle"
"map04110","TR13319-c2_g1_i1","Cell cycle"
"map04110","TR651-c0_g1_i1","Cell cycle"
"map04110","TR7391-c0_g1_i1","Cell cycle"
"map04110","TR6837-c0_g1_i1","Cell cycle"
"map04110","TR14091-c0_g1_i1","Cell cycle"
"map04110","TR10625-c0_g1_i1","Cell cycle"
"map04110","TR8246-c0_g1_i1","Cell cycle"
"map04110","TR12637-c0_g1_i1","Cell cycle"
"map04110","TR6703-c0_g1_i1","Cell cycle"
"map04110","TR12540-c0_g1_i1","Cell cycle"
"map04110","TR4880-c0_g1_i1","Cell cycle"
"map04110","TR11180-c0_g1_i1","Cell cycle"
"map04110","TR2544-c0_g1_i1","Cell cycle"
"map04110","TR14237-c0_g1_i1","Cell cycle"
"map04110","TR1172-c0_g1_i1","Cell cycle"
"map04110","TR9752-c0_g1_i1","Cell cycle"
"map04110","TR17-c0_g1_i1","Cell cycle"
"map04110","TR2789-c0_g1_i1","Cell cycle"
"map04110","TR5821-c0_g1_i1","Cell cycle"
"map04110","TR6746-c0_g1_i1","Cell cycle"
"map04110","TR13026-c0_g1_i1utrorf","Cell cycle"
"map04110","TR5979-c0_g1_i1","Cell cycle"
"map04110","TR9893-c0_g1_i1","Cell cycle"
"map04110","TR5562-c0_g1_i1","Cell cycle"
"map04110","TR4444-c0_g1_i1","Cell cycle"
"map04110","TR11364-c0_g1_i1","Cell cycle"
"map04110","TR13692-c0_g1_i1","Cell cycle"
"map04110","TR6427-c0_g1_i1","Cell cycle"
"map04110","TR12664-c0_g1_i1","Cell cycle"
"map04110","TR6535-c0_g1_i1","Cell cycle"
"map04110","TR7033-c0_g1_i1","Cell cycle"
"map04110","TR13319-c1_g1_i1","Cell cycle"
"map04110","TR24-c0_g1_i1","Cell cycle"
"map04110","TR753-c0_g1_i1","Cell cycle"
"map04110","TR11730-c0_g1_i1utrorf","Cell cycle"
"map04110","TR3429-c0_g1_i1","Cell cycle"
"map04110","TR4893-c0_g1_i1","Cell cycle"
"map04110","TR7472-c1_g1_i1","Cell cycle"
"map04110","TR15032-c0_g1_i1","Cell cycle"
"map04110","TR5235-c0_g1_i1","Cell cycle"
"map04110","TR2346-c0_g1_i1","Cell cycle"
"map04110","TR6233-c0_g1_i1","Cell cycle"
"map04110","TR4117-c0_g1_i1","Cell cycle"
"map04110","TR7189-c0_g2_i1","Cell cycle"
"map04110","TR11337-c0_g1_i1","Cell cycle"
"map04110","TR6688-c0_g1_i1","Cell cycle"
"map04110","TR14753-c0_g1_i1","Cell cycle"
"map04110","TR10279-c0_g1_i1","Cell cycle"
"map04110","TR9353-c0_g1_i1","Cell cycle"
"map04110","TR9778-c0_g1_i1","Cell cycle"
"map04110","TR4066-c0_g1_i1","Cell cycle"
"map04110","TR745-c0_g1_i1","Cell cycle"
"map04110","TR5031-c0_g1_i1","Cell cycle"
"map04111","TR2235-c0_g1_i1","Cell cycle - yeast"
"map04111","TR8917-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4743-c0_g1_i1","Cell cycle - yeast"
"map04111","TR15019-c0_g1_i1","Cell cycle - yeast"
"map04111","TR2862-c0_g1_i1","Cell cycle - yeast"
"map04111","TR8246-c0_g1_i1","Cell cycle - yeast"
"map04111","TR7391-c0_g1_i1","Cell cycle - yeast"
"map04111","TR11380-c0_g1_i1","Cell cycle - yeast"
"map04111","TR11730-c0_g1_i1utrorf","Cell cycle - yeast"
"map04111","TR567-c0_g1_i1","Cell cycle - yeast"
"map04111","TR11180-c0_g1_i1","Cell cycle - yeast"
"map04111","TR8194-c0_g1_i1","Cell cycle - yeast"
"map04111","TR12664-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4989-c0_g1_i1","Cell cycle - yeast"
"map04111","TR13319-c1_g1_i1","Cell cycle - yeast"
"map04111","TR1712-c0_g1_i1","Cell cycle - yeast"
"map04111","TR1707-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9353-c0_g1_i1","Cell cycle - yeast"
"map04111","TR7472-c1_g1_i1","Cell cycle - yeast"
"map04111","TR7472-c0_g1_i1","Cell cycle - yeast"
"map04111","TR14091-c0_g1_i1","Cell cycle - yeast"
"map04111","TR24-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6054-c0_g1_i1","Cell cycle - yeast"
"map04111","TR3690-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6295-c0_g1_i1","Cell cycle - yeast"
"map04111","TR2795-c0_g1_i1","Cell cycle - yeast"
"map04111","TR647-c0_g1_i1","Cell cycle - yeast"
"map04111","TR12400-c0_g1_i1","Cell cycle - yeast"
"map04111","TR5333-c0_g1_i1","Cell cycle - yeast"
"map04111","TR11111-c0_g1_i1","Cell cycle - yeast"
"map04111","TR3429-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6703-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4880-c0_g1_i1","Cell cycle - yeast"
"map04111","TR13705-c0_g1_i1","Cell cycle - yeast"
"map04111","TR2544-c0_g1_i1","Cell cycle - yeast"
"map04111","TR10625-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4418-c0_g1_i1","Cell cycle - yeast"
"map04111","TR10632-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6228-c0_g1_i1","Cell cycle - yeast"
"map04111","TR2789-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4988-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6535-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6427-c0_g1_i1","Cell cycle - yeast"
"map04111","TR651-c0_g1_i1","Cell cycle - yeast"
"map04111","TR1172-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9081-c0_g1_i1","Cell cycle - yeast"
"map04111","TR15032-c0_g1_i1","Cell cycle - yeast"
"map04111","TR11337-c0_g1_i1","Cell cycle - yeast"
"map04111","TR840-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9614-c0_g1_i1","Cell cycle - yeast"
"map04111","TR5562-c0_g1_i1","Cell cycle - yeast"
"map04111","TR729-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9753-c0_g1_i1","Cell cycle - yeast"
"map04111","TR13776-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9752-c0_g1_i1","Cell cycle - yeast"
"map04111","TR621-c0_g1_i1","Cell cycle - yeast"
"map04111","TR13319-c2_g1_i1","Cell cycle - yeast"
"map04111","TR7033-c0_g1_i1","Cell cycle - yeast"
"map04111","TR5821-c0_g1_i1","Cell cycle - yeast"
"map04111","TR8496-c0_g1_i1","Cell cycle - yeast"
"map04111","TR753-c0_g1_i1","Cell cycle - yeast"
"map04111","TR243-c0_g1_i1","Cell cycle - yeast"
"map04111","TR5062-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4444-c0_g1_i1","Cell cycle - yeast"
"map04111","TR5775-c0_g1_i1","Cell cycle - yeast"
"map04111","TR14237-c0_g1_i1","Cell cycle - yeast"
"map04111","TR10279-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4117-c0_g1_i1","Cell cycle - yeast"
"map04111","TR8727-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9189-c0_g1_i1","Cell cycle - yeast"
"map04111","TR4066-c0_g1_i1","Cell cycle - yeast"
"map04111","TR13435-c0_g1_i1","Cell cycle - yeast"
"map04111","TR7189-c0_g2_i1","Cell cycle - yeast"
"map04111","TR5979-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9893-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6688-c0_g1_i1","Cell cycle - yeast"
"map04111","TR12637-c0_g1_i1","Cell cycle - yeast"
"map04111","TR9778-c0_g1_i1","Cell cycle - yeast"
"map04111","TR3290-c0_g1_i1","Cell cycle - yeast"
"map04111","TR6507-c0_g1_i1","Cell cycle - yeast"
"map04111","TR12540-c0_g1_i1","Cell cycle - yeast"
"map04111","TR14753-c0_g1_i1","Cell cycle - yeast"
"map04111","TR1157-c0_g1_i1","Cell cycle - yeast"
"map04111","TR10824-c0_g1_i1","Cell cycle - yeast"
"map04111","TR15202-c0_g1_i1","Cell cycle - yeast"
"map04111","TR15068-c0_g1_i1","Cell cycle - yeast"
"map04111","TR10473-c0_g1_i1","Cell cycle - yeast"
"map04111","TR13692-c0_g1_i1","Cell cycle - yeast"
"map04111","TR1250-c0_g1_i1","Cell cycle - yeast"
"map04111","TR2346-c0_g1_i1","Cell cycle - yeast"
"map04111","TR10375-c0_g1_i1","Cell cycle - yeast"
"map04112","TR6281-c0_g1_i1","Cell cycle - Caulobacter"
"map04112","TR2301-c0_g1_i1","Cell cycle - Caulobacter"
"map04112","TR8390-c0_g1_i1","Cell cycle - Caulobacter"
"map04113","TR10351-c0_g1_i1","Meiosis - yeast"
"map04113","TR15032-c0_g1_i1","Meiosis - yeast"
"map04113","TR4418-c0_g1_i1","Meiosis - yeast"
"map04113","TR621-c0_g1_i1","Meiosis - yeast"
"map04113","TR6295-c0_g1_i1","Meiosis - yeast"
"map04113","TR14416-c0_g1_i1","Meiosis - yeast"
"map04113","TR14706-c0_g1_i1","Meiosis - yeast"
"map04113","TR7472-c1_g1_i1","Meiosis - yeast"
"map04113","TR9353-c0_g1_i1","Meiosis - yeast"
"map04113","TR14722-c0_g1_i1","Meiosis - yeast"
"map04113","TR9640-c0_g1_i1","Meiosis - yeast"
"map04113","TR15202-c0_g1_i1","Meiosis - yeast"
"map04113","TR8246-c0_g1_i1","Meiosis - yeast"
"map04113","TR5895-c0_g1_i1","Meiosis - yeast"
"map04113","TR9012-c0_g1_i1","Meiosis - yeast"
"map04113","TR12637-c0_g1_i1","Meiosis - yeast"
"map04113","TR13435-c0_g1_i1","Meiosis - yeast"
"map04113","TR13319-c2_g1_i1","Meiosis - yeast"
"map04113","TR6703-c0_g1_i1","Meiosis - yeast"
"map04113","TR13458-c0_g1_i1","Meiosis - yeast"
"map04113","TR13692-c0_g1_i1","Meiosis - yeast"
"map04113","TR9614-c0_g1_i1","Meiosis - yeast"
"map04113","TR6688-c0_g1_i1","Meiosis - yeast"
"map04113","TR4117-c0_g1_i1","Meiosis - yeast"
